customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Country,State,City,ZipCode,LatLong,Latitude,Longitude,ChurnValue,ChurnScore,CLTV,ChurnReason
8577-QSOCG,Female,No,Yes,Yes,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.2,746.05,No,United States,California,Berkeley,94703.0,"37.863843, -122.275684",37.863843,-122.275684,0.0,63.0,2631.0,
3721-CNZHX,Male,No,No,No,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,304.6,No,United States,California,Berkeley,94704.0,"37.871416, -122.246597",37.871416,-122.246597,0.0,28.0,5753.0,
0212-ISBBF,Female,No,No,No,22.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,1098.85,No,United States,California,Berkeley,94705.0,"37.858898, -122.240512",37.858898,-122.240512,0.0,73.0,2875.0,
9185-TQCVP,Male,No,Yes,No,14.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.15,1139.2,Yes,United States,California,Albany,94706.0,"37.890274, -122.295192",37.890274,-122.295192,1.0,100.0,4550.0,Poor expertise of phone support
3585-YNADK,Female,No,Yes,No,57.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),74.6,4368.95,No,United States,California,Berkeley,94707.0,"37.897753, -122.279391",37.897753,-122.279391,0.0,76.0,4546.0,
5271-DBYSJ,Male,Yes,No,No,11.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.15,827.7,No,United States,California,Berkeley,94708.0,"37.897743, -122.263124",37.897743,-122.263124,0.0,20.0,3355.0,
1099-GODLO,Female,No,Yes,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,20.35,No,United States,California,Berkeley,94709.0,"37.878554, -122.26609",37.878554,-122.26609,0.0,38.0,4836.0,
6828-HMKWP,Male,No,Yes,Yes,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.05,262.05,No,United States,California,Berkeley,94710.0,"37.872902, -122.303708",37.872902,-122.303708,0.0,25.0,4843.0,
5567-WSELE,Male,Yes,Yes,No,3.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,279.55,Yes,United States,California,Richmond,94801.0,"37.945288, -122.383941",37.945288,-122.383941,1.0,87.0,3019.0,Competitor had better devices
1472-TNCWL,Male,No,No,Yes,36.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,3512.5,No,United States,California,El Sobrante,94803.0,"37.963995, -122.288296",37.963995,-122.288296,0.0,76.0,4671.0,
8063-RJYNF,Male,No,No,No,16.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1483.25,Yes,United States,California,Richmond,94804.0,"37.921034, -122.341798",37.921034,-122.341798,1.0,73.0,2827.0,Competitor offered higher download speeds
0687-ZVTHB,Male,No,Yes,Yes,65.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),72.45,4653.85,Yes,United States,California,Richmond,94805.0,"37.941456, -122.320968",37.941456,-122.320968,1.0,68.0,4415.0,Competitor offered more data
2080-GKCWQ,Male,No,No,No,2.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.95,151.75,No,United States,California,San Pablo,94806.0,"37.980269, -122.342635",37.980269,-122.342635,0.0,76.0,3969.0,
9661-ACXBS,Female,No,No,No,42.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,4400.75,Yes,United States,California,San Rafael,94901.0,"37.972662, -122.491452",37.972662,-122.491452,1.0,89.0,2317.0,Competitor made better offer
2193-SFWQW,Male,No,Yes,Yes,72.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),111.95,8033.1,No,United States,California,San Rafael,94903.0,"38.018065, -122.546024",38.018065,-122.546024,0.0,25.0,4004.0,
5656-JAMLX,Male,No,No,No,62.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1253.65,No,United States,California,Greenbrae,94904.0,"37.946617, -122.563571",37.946617,-122.563571,0.0,45.0,4278.0,
3462-BJQQA,Female,No,No,No,6.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.75,552.65,No,United States,California,Belvedere Tiburon,94920.0,"37.885629, -122.46858",37.885629,-122.46858,0.0,63.0,2370.0,
0442-TDYUO,Male,No,Yes,No,48.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.05,1036.0,No,United States,California,Bodega,94922.0,"38.343282, -122.9755",38.343282,-122.9755,0.0,28.0,2964.0,
6733-LRIZX,Male,No,No,No,35.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.95,4025.5,No,United States,California,Bodega Bay,94923.0,"38.377165, -123.037957",38.377165,-123.037957,0.0,32.0,5903.0,
9503-XJUME,Male,No,No,Yes,52.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.65,928.4,No,United States,California,Bolinas,94924.0,"37.943087, -122.72379",37.943087,-122.72379,0.0,34.0,4279.0,
4367-NHWMM,Female,No,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.9,24.9,No,United States,California,Corte Madera,94925.0,"37.924014, -122.511694",37.924014,-122.511694,0.0,61.0,5318.0,
3727-RJMEO,Male,No,Yes,No,6.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.85,460.25,Yes,United States,California,Rohnert Park,94928.0,"38.34719, -122.697822",38.34719,-122.697822,1.0,78.0,4458.0,Competitor had better devices
3779-OSWCF,Female,No,Yes,No,71.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),93.2,6506.15,No,United States,California,Dillon Beach,94929.0,"38.24458, -122.956268",38.24458,-122.956268,0.0,69.0,4493.0,
6736-DHUQI,Female,No,Yes,Yes,67.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),84.8,5598.3,No,United States,California,Fairfax,94930.0,"37.971751, -122.611873",37.971751,-122.611873,0.0,66.0,6072.0,
3915-ODIYG,Male,Yes,No,No,60.0,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,71.75,4374.55,No,United States,California,Cotati,94931.0,"38.326215, -122.718742",38.326215,-122.718742,0.0,71.0,4964.0,
1360-RCYRT,Male,No,Yes,Yes,23.0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),30.35,678.75,No,United States,California,Forest Knolls,94933.0,"38.010092, -122.689442",38.010092,-122.689442,0.0,62.0,4960.0,
2724-FJDYW,Male,No,No,Yes,39.0,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),54.85,2191.7,No,United States,California,Inverness,94937.0,"38.099323, -122.945723",38.099323,-122.945723,0.0,72.0,3884.0,
4451-RWASJ,Male,No,Yes,Yes,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.5,239.75,No,United States,California,Lagunitas,94938.0,"38.021772, -122.691744",38.021772,-122.691744,0.0,59.0,5471.0,
6646-VRFOL,Male,Yes,Yes,No,53.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,5485.5,Yes,United States,California,Larkspur,94939.0,"37.937082, -122.532369",37.937082,-122.532369,1.0,87.0,5860.0,Competitor had better devices
3460-TJBWI,Male,No,Yes,Yes,24.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.2,609.05,No,United States,California,Marshall,94940.0,"38.129308, -122.834815",38.129308,-122.834815,0.0,46.0,5865.0,
5917-HBSDW,Female,No,Yes,Yes,37.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.35,683.75,No,United States,California,Mill Valley,94941.0,"37.901371, -122.572024",37.901371,-122.572024,0.0,31.0,2360.0,
5685-IIXLY,Female,No,Yes,Yes,5.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.6,404.2,Yes,United States,California,Novato,94945.0,"38.135897, -122.563683",38.135897,-122.563683,1.0,93.0,4565.0,Competitor offered higher download speeds
5671-UUNXD,Female,Yes,Yes,No,50.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.65,5189.75,No,United States,California,Nicasio,94946.0,"38.065359, -122.665566",38.065359,-122.665566,0.0,40.0,5791.0,
0956-ACVZC,Female,No,No,No,54.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),94.1,5060.9,No,United States,California,Novato,94947.0,"38.112166, -122.634384",38.112166,-122.634384,0.0,70.0,4084.0,
2325-NBPZG,Female,No,No,No,3.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,233.65,No,United States,California,Novato,94949.0,"38.067204, -122.524004",38.067204,-122.524004,0.0,58.0,5125.0,
4250-ZBWLV,Male,No,No,No,68.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,108.45,7176.55,Yes,United States,California,Olema,94950.0,"38.052209, -122.775567",38.052209,-122.775567,1.0,65.0,4454.0,Competitor offered higher download speeds
4482-FTFFX,Male,No,No,No,5.0,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,56.15,291.45,No,United States,California,Penngrove,94951.0,"38.325599, -122.642352",38.325599,-122.642352,0.0,78.0,5232.0,
8859-DZTGQ,Male,No,No,No,33.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,689.75,No,United States,California,Petaluma,94952.0,"38.237018, -122.77872",38.237018,-122.77872,0.0,71.0,2507.0,
0440-MOGPM,Female,No,No,No,41.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.55,3263.9,No,United States,California,Petaluma,94954.0,"38.235021, -122.557332",38.235021,-122.557332,0.0,29.0,4176.0,
0020-JDNXP,Female,No,Yes,Yes,34.0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,61.25,1993.2,No,United States,California,Point Reyes Station,94956.0,"38.060264, -122.830646",38.060264,-122.830646,0.0,37.0,3607.0,
3752-CQSJI,Female,No,Yes,Yes,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,254.5,No,United States,California,San Anselmo,94960.0,"37.99272, -122.575026",37.99272,-122.575026,0.0,25.0,5417.0,
5025-GOOKI,Female,No,No,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.9,347.65,No,United States,California,San Geronimo,94963.0,"38.00474, -122.663717",38.00474,-122.663717,0.0,51.0,4277.0,
4698-KVLLG,Female,Yes,No,No,51.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,967.9,No,United States,California,San Quentin,94964.0,"37.942551, -122.491642",37.942551,-122.491642,0.0,68.0,4224.0,
5095-AESKG,Female,No,Yes,No,3.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.5,242.95,Yes,United States,California,Sausalito,94965.0,"37.848641, -122.515692",37.848641,-122.515692,1.0,76.0,5646.0,Competitor offered higher download speeds
2887-JPYLU,Female,No,No,Yes,41.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.2,1841.9,No,United States,California,Stinson Beach,94970.0,"37.921137, -122.657562",37.921137,-122.657562,0.0,42.0,4418.0,
4770-QAZXN,Female,No,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.45,232.1,No,United States,California,Tomales,94971.0,"38.240769, -122.901041",38.240769,-122.901041,0.0,54.0,2783.0,
4896-CPRPF,Male,No,Yes,Yes,35.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,809.25,No,United States,California,Valley Ford,94972.0,"38.339996, -122.935056",38.339996,-122.935056,0.0,36.0,4873.0,
1871-MOWRM,Male,No,Yes,No,12.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.85,866.45,Yes,United States,California,Woodacre,94973.0,"38.005839, -122.638155",38.005839,-122.638155,1.0,87.0,4306.0,Competitor offered more data
9714-EDSUC,Male,No,No,No,4.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,94.9,360.55,No,United States,California,Alviso,95002.0,"37.449537, -121.994813",37.449537,-121.994813,0.0,22.0,3094.0,
2027-OAQQC,Female,No,No,No,43.0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.05,2076.2,Yes,United States,California,Aptos,95003.0,"37.013471, -121.877877",37.013471,-121.877877,1.0,92.0,4044.0,Competitor offered more data
0282-NVSJS,Female,Yes,Yes,Yes,12.0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,29.3,355.9,No,United States,California,Aromas,95004.0,"36.878364, -121.629781",36.878364,-121.629781,0.0,75.0,3353.0,
9090-SGQXL,Male,Yes,Yes,No,68.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,7299.65,Yes,United States,California,Ben Lomond,95005.0,"37.078873, -122.090386",37.078873,-122.090386,1.0,79.0,6284.0,Competitor offered more data
6595-YGXIT,Male,Yes,No,No,25.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.95,2291.2,Yes,United States,California,Boulder Creek,95006.0,"37.171727, -122.142961",37.171727,-122.142961,1.0,100.0,3878.0,Competitor made better offer
7353-YOWFP,Female,No,No,No,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,129.15,No,United States,California,Brookdale,95007.0,"37.106902, -122.100006",37.106902,-122.100006,0.0,54.0,4208.0,
9835-ZIITK,Male,Yes,Yes,No,66.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.85,7491.75,Yes,United States,California,Campbell,95008.0,"37.279689, -121.954567",37.279689,-121.954567,1.0,74.0,4281.0,Competitor made better offer
8008-ESFLK,Female,No,Yes,No,53.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.5,5835.5,No,United States,California,Capitola,95010.0,"36.977025, -121.952864",36.977025,-121.952864,0.0,59.0,4135.0,
7537-CBQUZ,Male,Yes,No,No,63.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.4,7031.45,No,United States,California,Castroville,95012.0,"36.784481, -121.759054",36.784481,-121.759054,0.0,24.0,5961.0,
1555-DJEQW,Female,No,Yes,Yes,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.2,7723.9,Yes,United States,California,Cupertino,95014.0,"37.306612, -122.080621",37.306612,-122.080621,1.0,73.0,5947.0,Price too high
5649-TJHOV,Male,Yes,Yes,No,27.0,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),36.5,1032.0,Yes,United States,California,Davenport,95017.0,"37.114335, -122.237162",37.114335,-122.237162,1.0,93.0,4564.0,Product dissatisfaction
0519-XUZJU,Female,No,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.75,70.75,Yes,United States,California,Felton,95018.0,"37.089111, -122.062213",37.089111,-122.062213,1.0,93.0,3963.0,Service dissatisfaction
3363-EWLGO,Female,No,No,No,5.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,109.6,No,United States,California,Freedom,95019.0,"36.936228, -121.785559",36.936228,-121.785559,0.0,67.0,5252.0,
4750-UKWJK,Female,Yes,Yes,No,37.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,727.8,No,United States,California,Gilroy,95020.0,"37.03889, -121.528955",37.03889,-121.528955,0.0,77.0,5730.0,
6338-AVWCY,Male,No,No,No,3.0,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,40.15,130.75,Yes,United States,California,Hollister,95023.0,"36.875409, -121.279679",36.875409,-121.279679,1.0,75.0,4710.0,Lack of self-service on Website
1689-YQBYY,Female,No,No,Yes,12.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.6,893.0,No,United States,California,Los Gatos,95030.0,"37.222842, -121.988727",37.222842,-121.988727,0.0,61.0,3280.0,
4487-ZYJZK,Female,No,Yes,Yes,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.6,763.1,No,United States,California,Los Gatos,95032.0,"37.233034, -121.947427",37.233034,-121.947427,0.0,53.0,4623.0,
2959-FENLU,Female,No,No,No,9.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.3,781.4,No,United States,California,Los Gatos,95033.0,"37.160194, -121.945611",37.160194,-121.945611,0.0,28.0,5850.0,
0708-LGSMF,Male,No,Yes,No,13.0,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.85,902.25,No,United States,California,Milpitas,95035.0,"37.441931, -121.878502",37.441931,-121.878502,0.0,44.0,2731.0,
9253-QXKBE,Male,Yes,Yes,No,29.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,2653.65,Yes,United States,California,Morgan Hill,95037.0,"37.161544, -121.649371",37.161544,-121.649371,1.0,71.0,2233.0,Network reliability
7634-HLQJR,Female,No,Yes,Yes,47.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1016.7,No,United States,California,Moss Landing,95039.0,"36.863303, -121.781632",36.863303,-121.781632,0.0,35.0,3260.0,
0487-RPVUM,Male,No,Yes,No,61.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),99.4,5943.65,No,United States,California,Mount Hermon,95041.0,"37.051166, -122.056194",37.051166,-122.056194,0.0,44.0,5404.0,
4079-ULGFR,Male,No,No,No,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,275.7,No,United States,California,Paicines,95043.0,"36.525703, -120.952122",36.525703,-120.952122,0.0,75.0,3705.0,
2516-XSJKX,Female,No,Yes,Yes,41.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,78.45,3126.45,No,United States,California,San Juan Bautista,95045.0,"36.810568, -121.503022",36.810568,-121.503022,0.0,27.0,5468.0,
0057-QBUQH,Female,No,No,Yes,43.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.1,1070.15,No,United States,California,San Martin,95046.0,"37.084697, -121.606417",37.084697,-121.606417,0.0,59.0,4797.0,
